[3.0901699066162109, 9.5105648040771484, 0.80000000000000004];[4.949071197509765, 8.6829294204711918, 0.80000000000000004]
[4.949071197509765, 8.6829294204711918, 0.80000000000000004];[4.9999999999999991, 8.6602544784545898, 0.80000000000000004]
[5.0, 8.6602544784545898, 0.80000000000000004];[6.6462046178181966, 7.4642166201273588, 0.80000000000000004]
[6.6462046178181966, 7.4642166201273596, 0.80000000000000004];[6.6913061141967756, 7.4314484596252433, 0.80000000000000004]
[6.6913061141967773, 7.4314484596252441, 0.80000000000000004];[8.0528668721516929, 5.9192816670735668, 0.80000000000000004]
[8.0528668721516929, 5.9192816670735677, 0.80000000000000004];[8.0901699066162109, 5.8778524398803702, 0.80000000000000004]
[8.0901699066162109, 5.8778524398803711, 0.80000000000000004];[9.1075799306233716, 4.1156462224324537, 0.80000000000000004]
[9.1075799306233716, 4.1156462224324546, 0.80000000000000004];[9.1354541778564471, 4.067366600036622, 0.80000000000000004]
[9.1354541778564453, 4.0673666000366211, 0.80000000000000004];[9.7642487716674822, 2.1321368153889981, 0.80000000000000004]
[9.7642487716674804, 2.1321368153889972, 0.80000000000000004];[9.7814760208129865, 2.0791168212890616, 0.80000000000000004]
[9.7814760208129883, 2.0791168212890625, 0.80000000000000004];[9.9941726938883502, 0.055443115234375284, 0.80000000000000004]
[9.9941726938883466, 0.055443115234375284, 0.80000000000000004];[10.000000000000002, 0.0, 0.80000000000000004]
[10.0, 0.0, 0.90000000000000002];[9.7880317401885968, -2.0167433166503907, 0.90000000000000002]
[9.7880317401885986, -2.0167433166503907, 0.90000000000000002];[9.7814760208129918, -2.0791168212890634, 0.90000000000000002]
[9.7814760208129883, -2.0791168212890625, 0.90000000000000002];[9.1548348331451415, -4.0077191066741946, 0.90000000000000002]
[9.1548348331451415, -4.0077191066741946, 0.90000000000000002];[9.1354541778564471, -4.0673666000366211, 0.90000000000000002]
[9.1354541778564453, -4.0673666000366211, 0.90000000000000002];[8.1215284347534169, -5.8235378646850577, 0.90000000000000002]
[8.1215284347534187, -5.8235378646850586, 0.90000000000000002];[8.0901699066162109, -5.877852439880372, 0.90000000000000002]
[8.0901699066162109, -5.8778524398803711, 0.90000000000000002];[6.7332720279693623, -7.3848405790328995, 0.90000000000000002]
[6.7332720279693605, -7.3848405790328986, 0.90000000000000002];[6.6913061141967765, -7.4314484596252424, 0.90000000000000002]
[6.6913061141967773, -7.4314484596252441, 0.90000000000000002];[5.0507391834259021, -8.6233902978897099, 0.90000000000000002]
[5.050739183425903, -8.6233902978897099, 0.90000000000000002];[5.0000000000000018, -8.6602544784545916, 0.90000000000000002]
[5.0, -8.6602544784545898, 0.90000000000000002];[3.1474648094177238, -9.4850554943084706, 0.90000000000000002]
[3.1474648094177242, -9.4850554943084724, 0.90000000000000002];[3.09016990661621, -9.5105648040771484, 0.90000000000000002]
[3.0901699066162109, -9.5105648040771484, 0.90000000000000002];[1.1066311836242673, -9.9321794128417977, 0.90000000000000002]
[1.106631302833557, -9.9321794128417977, 0.90000000000000002];[1.0452846288681028, -9.9452190399169886, 0.90000000000000002]
[1.045284628868103, -9.9452190399169922, 0.90000000000000002];[-0.98256755113601679, -9.9452190399169922, 0.90000000000000002]
[-0.98256755113601724, -9.9452190399169922, 0.90000000000000002];[-1.045284628868103, -9.9452190399169922, 0.90000000000000002]
[-1.045284628868103, -9.9452190399169922, 0.90000000000000002];[-3.0288233518600465, -9.5236044311523447, 0.90000000000000002]
[-3.0288232326507569, -9.5236044311523429, 0.90000000000000002];[-3.0901699066162109, -9.5105648040771467, 0.90000000000000002]
[-3.0901699066162109, -9.5105648040771484, 0.90000000000000002];[-4.9427050971984849, -8.6857637882232623, 0.90000000000000002]
[-4.9427050971984867, -8.6857637882232659, 0.90000000000000002];[-5.0000000000000018, -8.6602544784545898, 0.90000000000000002]
[-5.0, -8.6602544784545898, 0.90000000000000002];[-6.6405669307708743, -7.4683126401901232, 0.90000000000000002]
[-6.6405669307708743, -7.4683126401901241, 0.90000000000000002];[-6.6913061141967782, -7.4314484596252459, 0.90000000000000002]
[-6.6913061141967773, -7.4314484596252441, 0.90000000000000002];[-8.0482039928436304, -5.9244603204727184, 0.90000000000000002]
[-8.0482039928436286, -5.9244603204727166, 0.90000000000000002];[-8.0901699066162109, -5.8778524398803711, 0.90000000000000002]
[-8.0901699066162109, -5.8778524398803711, 0.90000000000000002];[-9.1040956497192358, -4.1216811752319318, 0.90000000000000002]
[-9.1040956497192376, -4.1216811752319336, 0.90000000000000002];[-9.1354541778564471, -4.0673666000366211, 0.90000000000000002]
[-9.1354541778564453, -4.0673666000366211, 0.90000000000000002];[-9.7620953655242921, -2.138764314651489, 0.90000000000000002]
[-9.7620953655242921, -2.138764314651489, 0.90000000000000002];[-9.7814760208129901, -2.0791168212890629, 0.90000000000000002]
[-9.7814760208129883, -2.0791168212890625, 0.90000000000000002];[-9.9934442806243879, -0.062373504638672639, 0.90000000000000002]
[-9.9934442806243897, -0.062373504638671751, 0.90000000000000002];[-10.0, -1.5543122344752192e-15, 0.90000000000000002]
[-10.0, -1.2246467996456087e-15, 0.90000000000000002];[-9.7880317401886003, 2.0167433166503912, 0.90000000000000002]
[-9.7880317401885986, 2.0167433166503894, 0.90000000000000002];[-9.7814760208129901, 2.0791168212890625, 0.90000000000000002]
[-9.7814760208129883, 2.0791168212890625, 0.90000000000000002];[-9.1548348331451415, 4.0077191066741946, 0.90000000000000002]
[-9.1548348331451415, 4.0077191066741946, 0.90000000000000002];[-9.1354541778564471, 4.0673666000366211, 0.90000000000000002]
[-9.1354541778564453, 4.0673666000366211, 0.90000000000000002];[-8.1215284347534169, 5.8235378646850577, 0.90000000000000002]
[-8.1215284347534187, 5.8235378646850586, 0.90000000000000002];[-8.0901699066162109, 5.877852439880372, 0.90000000000000002]
[-8.0901699066162109, 5.8778524398803711, 0.90000000000000002];[-6.7332720279693623, 7.3848405790328995, 0.90000000000000002]
[-6.7332720279693605, 7.3848405790328986, 0.90000000000000002];[-6.6913061141967765, 7.4314484596252424, 0.90000000000000002]
[-6.6913061141967773, 7.4314484596252441, 0.90000000000000002];[-5.0507391834259021, 8.6233902978897099, 0.90000000000000002]
[-5.050739183425903, 8.6233902978897099, 0.90000000000000002];[-5.0000000000000018, 8.6602544784545916, 0.90000000000000002]
[-5.0, 8.6602544784545898, 0.90000000000000002];[-3.1474648094177238, 9.4850554943084706, 0.90000000000000002]
[-3.1474648094177242, 9.4850554943084724, 0.90000000000000002];[-3.09016990661621, 9.5105648040771484, 0.90000000000000002]
[-3.0901699066162109, 9.5105648040771484, 0.90000000000000002];[-1.1066311836242673, 9.9321794128417977, 0.90000000000000002]
[-1.106631302833557, 9.9321794128417977, 0.90000000000000002];[-1.0452846288681028, 9.9452190399169886, 0.90000000000000002]
[-1.045284628868103, 9.9452190399169922, 0.90000000000000002];[0.98256755113601679, 9.9452190399169922, 0.90000000000000002]
[0.98256755113601724, 9.9452190399169922, 0.90000000000000002];[1.045284628868103, 9.9452190399169922, 0.90000000000000002]
[1.045284628868103, 9.9452190399169922, 0.90000000000000002];[3.0288233518600465, 9.5236044311523447, 0.90000000000000002]
[3.0288232326507569, 9.5236044311523429, 0.90000000000000002];[3.0901699066162109, 9.5105648040771467, 0.90000000000000002]
[3.0901699066162109, 9.5105648040771484, 0.90000000000000002];[4.9427050971984849, 8.6857637882232623, 0.90000000000000002]
[4.9427050971984867, 8.6857637882232659, 0.90000000000000002];[5.0000000000000018, 8.6602544784545898, 0.90000000000000002]
[5.0, 8.6602544784545898, 0.90000000000000002];[6.6405669307708743, 7.4683126401901232, 0.90000000000000002]
[6.6405669307708743, 7.4683126401901241, 0.90000000000000002];[6.6913061141967782, 7.4314484596252459, 0.90000000000000002]
[6.6913061141967773, 7.4314484596252441, 0.90000000000000002];[8.0482039928436304, 5.9244603204727184, 0.90000000000000002]
[8.0482039928436286, 5.9244603204727166, 0.90000000000000002];[8.0901699066162109, 5.8778524398803711, 0.90000000000000002]
[8.0901699066162109, 5.8778524398803711, 0.90000000000000002];[9.1040956497192358, 4.1216811752319318, 0.90000000000000002]
[9.1040956497192376, 4.1216811752319336, 0.90000000000000002];[9.1354541778564471, 4.0673666000366211, 0.90000000000000002]
[9.1354541778564453, 4.0673666000366211, 0.90000000000000002];[9.7620953655242921, 2.138764314651489, 0.90000000000000002]
[9.7620953655242921, 2.138764314651489, 0.90000000000000002];[9.7814760208129901, 2.0791168212890629, 0.90000000000000002]
[9.7814760208129883, 2.0791168212890625, 0.90000000000000002];[9.9934442806243879, 0.062373504638671307, 0.90000000000000002]
[9.9934442806243897, 0.062373504638671751, 0.90000000000000002];[10.000000000000004, -2.2204460492503131e-16, 0.90000000000000002]
[10.0, 0.0, 1.0];[9.7887601534525572, -2.0098129272460938, 1.0]
[9.7887601534525555, -2.0098129272460938, 1.0];[9.7814760208129865, -2.0791168212890625, 1.0]
[9.7814760208129883, -2.0791168212890625, 1.0];[9.1569882392883297, -4.0010916074117029, 1.0]
[9.1569882392883297, -4.001091607411702, 1.0];[9.1354541778564453, -4.0673666000366202, 1.0]
[9.1354541778564453, -4.0673666000366211, 1.0];[8.1250127156575545, -5.8175029118855814, 1.0]
[8.1250127156575527, -5.8175029118855797, 1.0];[8.0901699066162109, -5.8778524398803711, 1.0]
[8.0901699066162109, -5.8778524398803711, 1.0];[6.7379349072774257, -7.3796619256337497, 1.0]
[6.7379349072774248, -7.3796619256337479, 1.0];[6.6913061141967756, -7.4314484596252424, 1.0]
[6.6913061141967773, -7.4314484596252441, 1.0];[5.0563768704732235, -8.6192942778269419, 1.0]
[5.0563768704732261, -8.6192942778269455, 1.0];[4.9999999999999991, -8.6602544784545898, 1.0]
[5.0, -8.6602544784545898, 1.0];[3.1538309097290016, -9.4822211265563929, 1.0]
[3.1538309097290038, -9.4822211265563965, 1.0];[3.0901699066162105, -9.5105648040771449, 1.0]
[3.0901699066162109, -9.5105648040771484, 1.0];[1.1134474674860639, -9.9307305653889966, 1.0]
[1.1134475866953533, -9.9307305653889966, 1.0];[1.0452846288681026, -9.9452190399169886, 1.0]
[1.045284628868103, -9.9452190399169922, 1.0];[-0.97559898694356306, -9.9452190399169922, 1.0]
[-0.97559898694356306, -9.9452190399169922, 1.0];[-1.045284628868103, -9.9452190399169922, 1.0]
[-1.045284628868103, -9.9452190399169922, 1.0];[-3.0220070679982505, -9.5250532786051458, 1.0]
[-3.0220069487889605, -9.5250532786051441, 1.0];[-3.0901699066162096, -9.5105648040771431, 1.0]
[-3.0901699066162109, -9.5105648040771484, 1.0];[-4.9363389968872058, -8.6885981559753382, 1.0]
[-4.9363389968872067, -8.6885981559753418, 1.0];[-5.0, -8.6602544784545881, 1.0]
[-5.0, -8.6602544784545898, 1.0];[-6.6349292437235521, -7.4724086602528912, 1.0]
[-6.6349292437235512, -7.4724086602528885, 1.0];[-6.6913061141967765, -7.4314484596252424, 1.0]
[-6.6913061141967773, -7.4314484596252441, 1.0];[-8.0435411135355626, -5.9296389738718673, 1.0]
[-8.0435411135355626, -5.9296389738718673, 1.0];[-8.0901699066162092, -5.8778524398803693, 1.0]
[-8.0901699066162109, -5.8778524398803711, 1.0];[-9.1006113688151036, -4.1277161280314134, 1.0]
[-9.1006113688151036, -4.1277161280314125, 1.0];[-9.1354541778564453, -4.0673666000366211, 1.0]
[-9.1354541778564453, -4.0673666000366211, 1.0];[-9.7599419593811039, -2.1453918139139816, 1.0]
[-9.7599419593811039, -2.1453918139139811, 1.0];[-9.7814760208129918, -2.0791168212890629, 1.0]
[-9.7814760208129883, -2.0791168212890625, 1.0];[-9.992715867360431, -0.069303894042969438, 1.0]
[-9.9927158673604328, -0.069303894042968661, 1.0];[-10.0, -8.8817841970012523e-16, 1.0]
[-10.0, -1.2246467996456087e-15, 1.0];[-9.7887601534525572, 2.0098129272460938, 1.0]
[-9.7887601534525555, 2.0098129272460925, 1.0];[-9.7814760208129883, 2.0791168212890625, 1.0]
[-9.7814760208129883, 2.0791168212890625, 1.0];[-9.1569882392883297, 4.0010916074117029, 1.0]
[-9.1569882392883297, 4.001091607411702, 1.0];[-9.1354541778564453, 4.0673666000366202, 1.0]
[-9.1354541778564453, 4.0673666000366211, 1.0];[-8.1250127156575545, 5.8175029118855814, 1.0]
[-8.1250127156575527, 5.8175029118855797, 1.0];[-8.0901699066162109, 5.8778524398803711, 1.0]
[-8.0901699066162109, 5.8778524398803711, 1.0];[-6.7379349072774257, 7.3796619256337497, 1.0]
[-6.7379349072774248, 7.3796619256337479, 1.0];[-6.6913061141967756, 7.4314484596252424, 1.0]
[-6.6913061141967773, 7.4314484596252441, 1.0];[-5.0563768704732235, 8.6192942778269419, 1.0]
[-5.0563768704732261, 8.6192942778269455, 1.0];[-4.9999999999999991, 8.6602544784545898, 1.0]
[-5.0, 8.6602544784545898, 1.0];[-3.1538309097290016, 9.4822211265563929, 1.0]
[-3.1538309097290038, 9.4822211265563965, 1.0];[-3.0901699066162105, 9.5105648040771449, 1.0]
[-3.0901699066162109, 9.5105648040771484, 1.0];[-1.1134474674860639, 9.9307305653889966, 1.0]
[-1.1134475866953533, 9.9307305653889966, 1.0];[-1.0452846288681026, 9.9452190399169886, 1.0]
[-1.045284628868103, 9.9452190399169922, 1.0];[0.97559898694356306, 9.9452190399169922, 1.0]
[0.97559898694356306, 9.9452190399169922, 1.0];[1.045284628868103, 9.9452190399169922, 1.0]
[1.045284628868103, 9.9452190399169922, 1.0];[3.0220070679982505, 9.5250532786051458, 1.0]
[3.0220069487889605, 9.5250532786051441, 1.0];[3.0901699066162096, 9.5105648040771431, 1.0]
[3.0901699066162109, 9.5105648040771484, 1.0];[4.9363389968872058, 8.6885981559753382, 1.0]
[4.9363389968872067, 8.6885981559753418, 1.0];[5.0, 8.6602544784545881, 1.0]
[5.0, 8.6602544784545898, 1.0];[6.6349292437235521, 7.4724086602528912, 1.0]
[6.6349292437235512, 7.4724086602528885, 1.0];[6.6913061141967765, 7.4314484596252424, 1.0]
[6.6913061141967773, 7.4314484596252441, 1.0];[8.0435411135355626, 5.9296389738718673, 1.0]
[8.0435411135355626, 5.9296389738718673, 1.0];[8.0901699066162092, 5.8778524398803693, 1.0]
[8.0901699066162109, 5.8778524398803711, 1.0];[9.1006113688151036, 4.1277161280314134, 1.0]
[9.1006113688151036, 4.1277161280314125, 1.0];[9.1354541778564453, 4.0673666000366211, 1.0]
[9.1354541778564453, 4.0673666000366211, 1.0];[9.7599419593811039, 2.1453918139139816, 1.0]
[9.7599419593811039, 2.1453918139139811, 1.0];[9.7814760208129918, 2.0791168212890629, 1.0]
[9.7814760208129883, 2.0791168212890625, 1.0];[9.9927158673604364, 0.069303894042968994, 1.0]
[9.9927158673604328, 0.069303894042968661, 1.0];[10.0, 0.0, 1.0]
